55.37482140647455, 10.42851448059082
55.3762113117299, 10.431668758392336
55.37641857411923, 10.43604612350464
55.375138406708416, 10.43855667114258
55.37394354641691, 10.441217422485353
55.37206583590622, 10.444736480712892
55.37037094275979, 10.44804096221924
55.36889547307168, 10.45080900192261
55.36787114771134, 10.45280456542969
55.3667126525559, 10.455036163330078
55.3654687568448, 10.456860065460207
55.36427360453057, 10.458683967590334
55.3630540241493, 10.460937023162844
55.361968566003384, 10.463318824768068
55.360590357152255, 10.46353340148926
55.35923649465729, 10.462610721588137
55.35773621456538, 10.46151638031006
55.35235181433396, 10.46720802783966
55.35672623804635, 10.48198699951172
55.36153193526698, 10.498080253601076
55.36441019534198, 10.510182380676271
55.364751669936034, 10.532627105712892
55.359912213039046, 10.548763275146486
55.35493554064024, 10.561809539794924
55.35206635019817, 10.571808815002443
55.350455999669286, 10.580005645751955
55.34957759905035, 10.58785915374756
55.34901638845396, 10.594167709350588
55.34865037725834, 10.602235794067385
55.347527921831265, 10.60910224914551
55.34437999668491, 10.626654624938965
55.34359907729697, 10.634422302246094
55.34335503683075, 10.643434524536135
55.34369669306248, 10.65751075744629
55.343452653197666, 10.667552947998049
55.34252528799867, 10.67720890045166
55.34074370972399, 10.68626403808594
55.3395722173299, 10.69068431854248
55.338864423886776, 10.69398880004883
55.33788813631795, 10.698409080505371
55.33671655947729, 10.70343017578125
55.335398494119104, 10.710339546203615
55.33434889219557, 10.715489387512209
55.33359218518861, 10.720896720886232
55.33328949811595, 10.724083185195925
55.33295385475307, 10.726786851882936
55.332606003176934, 10.729554891586304
55.33225814854716, 10.732322931289675
55.331977421531604, 10.735541582107546
55.331702795352896, 10.738652944564821
55.33162956138378, 10.74219346046448
55.331562430126546, 10.745691061019897
55.331562430126546, 10.747697353363037
55.33281105312006, 10.769991874694824
55.33359218518861, 10.782222747802736
55.330335740063695, 10.800418853759767
55.322855153033494, 10.80453872680664
55.31504102276212, 10.80634117126465
55.30913056390292, 10.811405181884767
55.30536890413493, 10.820503234863281
55.29935927890936, 10.834751129150392
55.298333154346686, 10.845651626586916
